id,period,year,t,corridor,src,dst,firm,firm_type,access_point,speed_band,speed_hours,transparent,network_coverage,pickup_method,payment_instrument,fee_pct_200,fx_margin_200,total_cost_200,fee_pct_500,fx_margin_500,total_cost_500
920172373,2017_3Q,2017,2017.5,KENRWA,KEN,RWA,Xpress Money,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Medium,cash,Cash,2.2199999999999998,1.58,3.8,1.33,1.58,2.91
920172374,2017_3Q,2017,2017.5,KENSSD,KEN,SSD,ABC Bank,Money Transfer Operator,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,9.17,1.16,10.33,3.67,1.16,4.83
920172375,2017_3Q,2017,2017.5,KENSSD,KEN,SSD,Citibank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,10.0,1.67,11.67,4.0,1.67,5.67
920172376,2017_3Q,2017,2017.5,KENSSD,KEN,SSD,Development Bank of Kenya,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,11.399999999999999,1.3,12.7,4.74,1.3,6.04
920172377,2017_3Q,2017,2017.5,KENSSD,KEN,SSD,Ecobank,Bank,Bank branch,Next day,24.0,yes,Low,bank account,Cash,14.999999999999998,1.49,16.49,6.0,1.49,7.49
920172378,2017_3Q,2017,2017.5,KENSSD,KEN,SSD,Equatorial Commercial Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,9.17,1.7,10.87,3.67,1.7,5.37
920172379,2017_3Q,2017,2017.5,KENSSD,KEN,SSD,GT Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,9.16,1.77,10.93,3.6599999999999997,1.77,5.43
920172380,2017_3Q,2017,2017.5,KENSSD,KEN,SSD,KCB,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,12.22,1.74,13.96,4.88,1.74,6.62
920172381,2017_3Q,2017,2017.5,KENSSD,KEN,SSD,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Low,cash,Cash,1.75,1.67,3.42,1.75,1.67,3.42
920172382,2017_3Q,2017,2017.5,KENSSD,KEN,SSD,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,9.17,1.16,10.33,3.67,1.16,4.83
920172383,2017_3Q,2017,2017.5,KENSSD,KEN,SSD,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Low,cash,Cash,7.34,1.67,9.01,5.87,1.67,7.54
920172384,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,ABC Bank,Money Transfer Operator,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.17,1.16,10.33,3.67,1.16,4.83
920172385,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,Citibank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,10.0,1.67,11.67,4.0,1.67,5.67
920172386,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,Development Bank of Kenya,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,11.399999999999999,1.3,12.7,4.74,1.3,6.04
920172387,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,Ecobank,Bank,Bank branch,Next day,24.0,yes,Low,cash,Cash,14.999999999999998,1.49,16.49,6.0,1.49,7.49
920172388,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,Equatorial Commercial Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.17,1.7,10.87,3.67,1.7,5.37
920172389,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,GT Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.16,1.77,10.93,3.6599999999999997,1.77,5.43
920172390,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,KCB,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,12.22,1.74,13.96,4.88,1.74,6.62
920172391,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.75,1.67,3.42,1.75,1.67,3.42
920172392,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,0.6100000000000001,1.95,2.56,0.49,1.95,2.44
920172393,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,Posta Kenya,Post office,Post Office branch,2 days,48.0,yes,High,cash,Cash,9.67,1.65,11.32,6.449999999999999,1.65,8.1
920172394,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,UBA Africash,Bank,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,2.8599999999999994,1.16,4.02,1.86,1.16,3.02
920172395,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.17,1.16,10.33,3.67,1.16,4.83
920172396,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,7.34,1.67,9.01,5.87,1.67,7.54
920172397,2017_3Q,2017,2017.5,KENTZA,KEN,TZA,Xpress Money,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Medium,cash,Cash,2.2199999999999998,1.58,3.8,1.33,1.58,2.91
920172398,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,ABC Bank,Money Transfer Operator,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.17,1.16,10.33,3.67,1.16,4.83
920172399,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,Citibank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,10.0,1.67,11.67,4.0,1.67,5.67
920172400,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,11.399999999999999,1.3,12.7,4.74,1.3,6.04
920172401,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,Ecobank,Bank,Bank branch,Same day,12.0,yes,Low,cash,Cash,14.999999999999998,1.49,16.49,6.0,1.49,7.49
920172402,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,Equatorial Commercial Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.17,1.7,10.87,3.67,1.7,5.37
920172403,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,GT Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.16,1.77,10.93,3.6599999999999997,1.77,5.43
920172404,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,KCB,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,12.22,1.74,13.96,4.88,1.74,6.62
920172405,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.75,1.67,3.42,1.75,1.67,3.42
920172406,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,0.6100000000000001,1.95,2.56,0.49,1.95,2.44
920172407,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,Posta Kenya,Post office,Post Office branch,2 days,48.0,yes,High,cash,Cash,9.67,1.65,11.32,6.449999999999999,1.65,8.1
920172408,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,UBA Africash,Bank,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,2.8599999999999994,1.16,4.02,1.86,1.16,3.02
920172409,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.17,1.16,10.33,3.67,1.16,4.83
920172410,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,7.34,1.67,9.01,5.87,1.67,7.54
920172411,2017_3Q,2017,2017.5,KENUGA,KEN,UGA,Xpress Money,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Medium,cash,Cash,2.2199999999999998,1.58,3.8,1.33,1.58,2.91
920173145,2017_3Q,2017,2017.5,RWAKEN,RWA,KEN,Ecobank,Bank,Bank branch,Next day,24.0,yes,High,bank account,Bank account transfer,2.5699999999999994,1.74,4.31,1.03,1.74,2.77
920173146,2017_3Q,2017,2017.5,RWAKEN,RWA,KEN,Xpress Money,Money Transfer Operator,Agent,Same day,12.0,yes,High,mobile wallet,Cash,4.6,1.99,6.59,6.0,1.99,7.99
920173147,2017_3Q,2017,2017.5,RWAKEN,RWA,KEN,KCB,Bank,Bank branch,Next day,24.0,yes,High,bank account,Bank account transfer,1.04,2.27,3.31,1.04,2.27,3.31
920173148,2017_3Q,2017,2017.5,RWAKEN,RWA,KEN,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,8.66,1.49,10.15,6.93,1.49,8.42
920173149,2017_3Q,2017,2017.5,RWAKEN,RWA,KEN,MTN Mobile Money,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,5.33,1.99,7.32,3.2,1.99,5.19
920173150,2017_3Q,2017,2017.5,RWAKEN,RWA,KEN,Tigo,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,0.5999999999999999,1.82,2.42,0.30000000000000004,1.82,2.12
920173151,2017_3Q,2017,2017.5,RWAKEN,RWA,KEN,Use Remit,Money Transfer Operator,Internet,Less than one hour,0.5,yes,High,mobile wallet,Bank account transfer,0.5600000000000003,1.66,2.22,0.29000000000000004,1.66,1.95
920173152,2017_3Q,2017,2017.5,RWAKEN,RWA,KEN,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,11.5,1.6,13.1,0.5699999999999998,1.6,2.17
920173153,2017_3Q,2017,2017.5,RWAKEN,RWA,KEN,Xpress Money,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,4.6,1.99,6.59,4.27,1.99,6.26
920173517,2017_3Q,2017,2017.5,TZAKEN,TZA,KEN,KCB,Bank,"Bank branch,Call Center",Less than one hour,0.5,yes,High,bank account (same/partner bank),Bank account transfer,10.0,1.5,11.5,4.0,1.5,5.5
920173518,2017_3Q,2017,2017.5,TZAKEN,TZA,KEN,KCB,Bank,"Bank branch,Call Center",Next day,24.0,yes,High,bank account,Bank account transfer,20.0,1.5,21.5,8.0,1.5,9.5
920173519,2017_3Q,2017,2017.5,TZAKEN,TZA,KEN,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.4,1.25,6.65,4.63,1.25,5.88
920173520,2017_3Q,2017,2017.5,TZAKEN,TZA,KEN,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,2.0700000000000003,1.16,3.23,1.1900000000000002,1.16,2.35
920173521,2017_3Q,2017,2017.5,TZAKEN,TZA,KEN,NBC,Bank,"Bank branch,Call Center",Next day,24.0,yes,High,bank account,Bank account transfer,25.0,0.78,25.78,10.0,0.78,10.78
920173522,2017_3Q,2017,2017.5,TZAKEN,TZA,KEN,Stanbic Bank,Bank,"Bank branch,Call Center",Next day,24.0,yes,High,bank account,Bank account transfer,27.5,0.9,28.4,11.0,0.9,11.9
920173523,2017_3Q,2017,2017.5,TZAKEN,TZA,KEN,Tanzania Postal Corporation,Post office,Post Office branch,Next day,24.0,yes,High,cash,Cash,7.3999999999999995,0.87,8.27,5.92,0.87,6.79
920173524,2017_3Q,2017,2017.5,TZAKEN,TZA,KEN,UBA Africash,Bank,Bank branch,Same day,12.0,yes,Low,cash,Cash,3.3400000000000003,0.81,4.15,2.2399999999999998,0.81,3.05
920173525,2017_3Q,2017,2017.5,TZAKEN,TZA,KEN,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.4399999999999995,1.28,6.72,3.67,1.28,4.95
920173526,2017_3Q,2017,2017.5,TZAKEN,TZA,KEN,Xpress Money,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,4.0,0.96,4.96,4.08,0.96,5.04
920173527,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,Barclays,Bank,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,17.5,0.78,18.28,7.0,0.78,7.78
920173528,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,CRDB Bank,Bank,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,28.0,0.92,28.92,11.2,0.92,12.12
920173529,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,KCB,Bank,"Bank branch,Call Center",Same day,12.0,yes,Medium,bank account (same/partner bank),Bank account transfer,10.0,1.5,11.5,4.0,1.5,5.5
920173530,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,KCB,Bank,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,20.0,1.5,21.5,8.0,1.5,9.5
920173531,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.4,1.25,6.65,4.63,1.25,5.88
920173532,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,NBC,Bank,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,25.0,0.78,25.78,10.0,0.78,10.78
920173533,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,NMB (National Microfinance Bank),Non-Bank FI,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,25.0,0.74,25.74,10.0,0.74,10.74
920173534,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,Stanbic Bank,Bank,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,27.5,0.9,28.4,11.0,0.9,11.9
920173535,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,Tanzania Postal Corporation,Post office,Post Office branch,Next day,24.0,yes,Low,cash,Cash,7.3999999999999995,0.87,8.27,5.92,0.87,6.79
920173536,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,Tigo,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,0.29999999999999993,0.9,1.2,0.37,0.9,1.27
920173537,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,UBA Africash,Bank,Bank branch,Same day,12.0,yes,Low,cash,Cash,3.3400000000000003,0.81,4.15,2.2399999999999998,0.81,3.05
920173538,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.4399999999999995,1.28,6.72,3.67,1.28,4.95
920173539,2017_3Q,2017,2017.5,TZARWA,TZA,RWA,Xpress Money,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,4.0,0.96,4.96,4.08,0.96,5.04
920173540,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,Barclays,Bank,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,17.5,0.78,18.28,7.0,0.78,7.78
920173541,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,CRDB Bank,Bank,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,28.0,0.92,28.92,11.2,0.92,12.12
920173542,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,KCB,Bank,"Bank branch,Call Center",Same day,12.0,yes,Medium,bank account (same/partner bank),Bank account transfer,10.0,1.5,11.5,4.0,1.5,5.5
920173543,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,KCB,Bank,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,20.0,1.5,21.5,8.0,1.5,9.5
920173544,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.4,1.25,6.65,4.63,1.25,5.88
920173545,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,NBC,Bank,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,25.0,0.78,25.78,10.0,0.78,10.78
920173546,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,NMB (National Microfinance Bank),Non-Bank FI,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,25.0,0.74,25.74,10.0,0.74,10.74
920173547,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,Stanbic Bank,Bank,"Bank branch,Call Center",Next day,24.0,yes,Medium,bank account,Bank account transfer,27.5,0.9,28.4,11.0,0.9,11.9
920173548,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,Tanzania Postal Corporation,Post office,Post Office branch,Less than one hour,0.5,yes,High,cash,Cash,7.3999999999999995,0.87,8.27,5.92,0.87,6.79
920173549,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,UBA Africash,Bank,Bank branch,Same day,12.0,yes,Low,cash,Cash,3.3400000000000003,0.81,4.15,2.2399999999999998,0.81,3.05
920173550,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.4399999999999995,1.28,6.72,3.67,1.28,4.95
920173551,2017_3Q,2017,2017.5,TZAUGA,TZA,UGA,Xpress Money,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,4.0,0.96,4.96,4.08,0.96,5.04
1220172379,2017_4Q,2017,2017.75,KENRWA,KEN,RWA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.75,4.74,6.49,1.75,4.74,6.49
1220172380,2017_4Q,2017,2017.75,KENRWA,KEN,RWA,Ecobank,Bank,Bank branch,Next day,24.0,yes,Medium,cash,Cash,14.999999999999998,2.97,17.97,6.0,2.97,8.97
1220172381,2017_4Q,2017,2017.75,KENRWA,KEN,RWA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,7.339999999999999,1.95,9.29,5.87,1.95,7.82
1220172382,2017_4Q,2017,2017.75,KENRWA,KEN,RWA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,0.56,1.54,2.1,0.24,1.54,1.78
1220172383,2017_4Q,2017,2017.75,KENRWA,KEN,RWA,Xpress Money,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Medium,cash,Cash,2.219999999999999,18.69,20.91,1.3299999999999983,18.69,20.02
1220172384,2017_4Q,2017,2017.75,KENSSD,KEN,SSD,ABC Bank,Money Transfer Operator,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,9.17,1.95,11.12,3.67,1.95,5.62
1220172385,2017_4Q,2017,2017.75,KENSSD,KEN,SSD,Citibank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,10.0,1.54,11.54,4.0,1.54,5.54
1220172386,2017_4Q,2017,2017.75,KENSSD,KEN,SSD,Development Bank of Kenya,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,11.4,2.16,13.56,4.74,2.16,6.9
1220172387,2017_4Q,2017,2017.75,KENSSD,KEN,SSD,Ecobank,Bank,Bank branch,Next day,24.0,yes,Low,bank account,Cash,14.999999999999998,2.97,17.97,6.0,2.97,8.97
1220172388,2017_4Q,2017,2017.75,KENSSD,KEN,SSD,Equatorial Commercial Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,9.17,1.59,10.76,3.67,1.59,5.26
1220172389,2017_4Q,2017,2017.75,KENSSD,KEN,SSD,GT Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,9.170000000000002,1.54,10.71,3.67,1.54,5.21
1220172390,2017_4Q,2017,2017.75,KENSSD,KEN,SSD,KCB,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,12.229999999999999,1.64,13.87,4.890000000000001,1.64,6.53
1220172391,2017_4Q,2017,2017.75,KENSSD,KEN,SSD,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Low,cash,Cash,1.75,2.91,4.66,1.75,2.91,4.66
1220172392,2017_4Q,2017,2017.75,KENSSD,KEN,SSD,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Low,bank account,Bank account transfer,9.16,1.73,10.89,3.6599999999999997,1.73,5.39
1220172393,2017_4Q,2017,2017.75,KENSSD,KEN,SSD,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Low,cash,Cash,7.339999999999999,1.95,9.29,5.87,1.95,7.82
1220172394,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,ABC Bank,Money Transfer Operator,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.17,1.95,11.12,3.67,1.95,5.62
1220172395,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,Citibank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,10.0,1.54,11.54,4.0,1.54,5.54
1220172396,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,Development Bank of Kenya,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,11.4,2.16,13.56,4.74,2.16,6.9
1220172397,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,Ecobank,Bank,Bank branch,Next day,24.0,yes,Low,cash,Cash,14.999999999999998,2.97,17.97,6.0,2.97,8.97
1220172398,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,Equatorial Commercial Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.17,1.59,10.76,3.67,1.59,5.26
1220172399,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,GT Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.170000000000002,1.54,10.71,3.67,1.54,5.21
1220172400,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,KCB,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,12.229999999999999,1.64,13.87,4.890000000000001,1.64,6.53
1220172401,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.7500000000000004,2.57,4.32,1.7500000000000004,2.57,4.32
1220172402,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,Posta Kenya,Post office,Post Office branch,2 days,48.0,yes,High,cash,Cash,9.66,1.09,10.75,6.44,1.09,7.53
1220172403,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,UBA Africash,Bank,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,2.85,1.73,4.58,1.85,1.73,3.58
1220172404,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.16,1.73,10.89,3.6599999999999997,1.73,5.39
1220172405,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,7.339999999999999,1.95,9.29,5.87,1.95,7.82
1220172406,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,0.56,1.54,2.1,0.24,1.54,1.78
1220172407,2017_4Q,2017,2017.75,KENTZA,KEN,TZA,Xpress Money,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Medium,cash,Cash,2.2299999999999995,2.74,4.97,1.3399999999999999,2.74,4.08
1220172408,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,GT Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.170000000000002,1.54,10.71,3.67,1.54,5.21
1220172409,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,11.4,2.16,13.56,4.74,2.16,6.9
1220172410,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,Equatorial Commercial Bank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.17,1.59,10.76,3.67,1.59,5.26
1220172411,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.16,1.73,10.89,3.6599999999999997,1.73,5.39
1220172412,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,KCB,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,12.229999999999999,1.64,13.87,4.890000000000001,1.64,6.53
1220172413,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,ABC Bank,Money Transfer Operator,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,9.17,1.95,11.12,3.67,1.95,5.62
1220172414,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,Citibank,Bank,"Bank branch,Call Center,Internet",Next day,24.0,yes,Medium,bank account,Bank account transfer,10.0,1.54,11.54,4.0,1.54,5.54
1220172415,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,Ecobank,Bank,Bank branch,Same day,12.0,yes,Low,cash,Cash,14.999999999999998,2.97,17.97,6.0,2.97,8.97
1220172416,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,UBA Africash,Bank,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,2.85,1.73,4.58,1.85,1.73,3.58
1220172417,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,Posta Kenya,Post office,Post Office branch,2 days,48.0,yes,High,cash,Cash,9.66,1.09,10.75,6.44,1.09,7.53
1220172418,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.75,2.79,4.54,1.75,2.79,4.54
1220172419,2017_4Q,2017,2017.75,KENUGA,KEN,UGA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,7.339999999999999,1.95,9.29,5.87,1.95,7.82
